"file","date","n_tweets"
"2020-02/coronavirus-tweet-id-2020-02-05-16.txt","2020-02-05",62416
"2020-02/coronavirus-tweet-id-2020-02-05-17.txt","2020-02-05",31395
"2020-02/coronavirus-tweet-id-2020-02-05-18.txt","2020-02-05",70018
"2020-02/coronavirus-tweet-id-2020-02-05-19.txt","2020-02-05",32122
"2020-02/coronavirus-tweet-id-2020-02-05-20.txt","2020-02-05",42661
"2020-02/coronavirus-tweet-id-2020-02-05-21.txt","2020-02-05",58210
"2020-02/coronavirus-tweet-id-2020-02-05-22.txt","2020-02-05",61209
"2020-02/coronavirus-tweet-id-2020-02-05-23.txt","2020-02-05",25500
"2020-02/coronavirus-tweet-id-2020-02-06-00.txt","2020-02-06",52012
"2020-02/coronavirus-tweet-id-2020-02-06-01.txt","2020-02-06",55026
"2020-02/coronavirus-tweet-id-2020-02-06-02.txt","2020-02-06",22631
"2020-02/coronavirus-tweet-id-2020-02-06-03.txt","2020-02-06",64814
"2020-02/coronavirus-tweet-id-2020-02-06-04.txt","2020-02-06",18421
"2020-02/coronavirus-tweet-id-2020-02-06-05.txt","2020-02-06",61396
"2020-02/coronavirus-tweet-id-2020-02-06-06.txt","2020-02-06",55497
"2020-02/coronavirus-tweet-id-2020-02-06-07.txt","2020-02-06",54736
"2020-02/coronavirus-tweet-id-2020-02-06-08.txt","2020-02-06",56788
"2020-02/coronavirus-tweet-id-2020-02-06-09.txt","2020-02-06",3768
"2020-02/coronavirus-tweet-id-2020-02-06-10.txt","2020-02-06",63303
"2020-02/coronavirus-tweet-id-2020-02-06-11.txt","2020-02-06",33911
"2020-02/coronavirus-tweet-id-2020-02-06-12.txt","2020-02-06",61636
"2020-02/coronavirus-tweet-id-2020-02-06-13.txt","2020-02-06",34363
"2020-02/coronavirus-tweet-id-2020-02-06-14.txt","2020-02-06",39967
"2020-02/coronavirus-tweet-id-2020-02-06-15.txt","2020-02-06",51100
"2020-02/coronavirus-tweet-id-2020-02-06-16.txt","2020-02-06",31029
"2020-02/coronavirus-tweet-id-2020-02-06-17.txt","2020-02-06",60320
"2020-02/coronavirus-tweet-id-2020-02-06-18.txt","2020-02-06",57745
"2020-02/coronavirus-tweet-id-2020-02-06-19.txt","2020-02-06",63493
"2020-02/coronavirus-tweet-id-2020-02-06-20.txt","2020-02-06",29963
"2020-02/coronavirus-tweet-id-2020-02-06-21.txt","2020-02-06",60103
"2020-02/coronavirus-tweet-id-2020-02-06-22.txt","2020-02-06",47903
"2020-02/coronavirus-tweet-id-2020-02-06-23.txt","2020-02-06",56995
"2020-02/coronavirus-tweet-id-2020-02-07-00.txt","2020-02-07",35105
"2020-02/coronavirus-tweet-id-2020-02-07-01.txt","2020-02-07",46756
"2020-02/coronavirus-tweet-id-2020-02-07-02.txt","2020-02-07",55480
"2020-02/coronavirus-tweet-id-2020-02-07-03.txt","2020-02-07",28491
"2020-02/coronavirus-tweet-id-2020-02-07-04.txt","2020-02-07",62567
"2020-02/coronavirus-tweet-id-2020-02-07-05.txt","2020-02-07",59405
"2020-02/coronavirus-tweet-id-2020-02-07-06.txt","2020-02-07",24299
"2020-02/coronavirus-tweet-id-2020-02-07-07.txt","2020-02-07",32695
"2020-02/coronavirus-tweet-id-2020-02-07-08.txt","2020-02-07",56757
"2020-02/coronavirus-tweet-id-2020-02-07-09.txt","2020-02-07",32146
"2020-02/coronavirus-tweet-id-2020-02-07-10.txt","2020-02-07",33382
"2020-02/coronavirus-tweet-id-2020-02-07-11.txt","2020-02-07",39687
"2020-02/coronavirus-tweet-id-2020-02-07-12.txt","2020-02-07",45040
"2020-02/coronavirus-tweet-id-2020-02-07-13.txt","2020-02-07",46134
"2020-02/coronavirus-tweet-id-2020-02-07-14.txt","2020-02-07",51861
"2020-02/coronavirus-tweet-id-2020-02-07-15.txt","2020-02-07",53398
"2020-02/coronavirus-tweet-id-2020-02-07-16.txt","2020-02-07",43893
"2020-02/coronavirus-tweet-id-2020-02-07-17.txt","2020-02-07",37203
"2020-02/coronavirus-tweet-id-2020-02-07-18.txt","2020-02-07",32296
"2020-02/coronavirus-tweet-id-2020-02-07-19.txt","2020-02-07",52572
"2020-02/coronavirus-tweet-id-2020-02-07-20.txt","2020-02-07",53175
"2020-02/coronavirus-tweet-id-2020-02-07-21.txt","2020-02-07",5860
"2020-02/coronavirus-tweet-id-2020-02-07-22.txt","2020-02-07",69587
"2020-02/coronavirus-tweet-id-2020-02-07-23.txt","2020-02-07",34825
"2020-02/coronavirus-tweet-id-2020-02-08-00.txt","2020-02-08",50806
"2020-02/coronavirus-tweet-id-2020-02-08-01.txt","2020-02-08",38602
"2020-02/coronavirus-tweet-id-2020-02-08-02.txt","2020-02-08",43820
"2020-02/coronavirus-tweet-id-2020-02-08-03.txt","2020-02-08",44885
"2020-02/coronavirus-tweet-id-2020-02-08-04.txt","2020-02-08",31685
"2020-02/coronavirus-tweet-id-2020-02-08-05.txt","2020-02-08",29473
"2020-02/coronavirus-tweet-id-2020-02-08-07.txt","2020-02-08",45287
"2020-02/coronavirus-tweet-id-2020-02-08-08.txt","2020-02-08",51493
"2020-02/coronavirus-tweet-id-2020-02-08-09.txt","2020-02-08",63389
"2020-02/coronavirus-tweet-id-2020-02-08-10.txt","2020-02-08",15484
"2020-02/coronavirus-tweet-id-2020-02-08-11.txt","2020-02-08",61083
"2020-02/coronavirus-tweet-id-2020-02-08-12.txt","2020-02-08",35188
"2020-02/coronavirus-tweet-id-2020-02-08-13.txt","2020-02-08",31544
"2020-02/coronavirus-tweet-id-2020-02-08-14.txt","2020-02-08",38720
"2020-02/coronavirus-tweet-id-2020-02-08-15.txt","2020-02-08",42780
"2020-02/coronavirus-tweet-id-2020-02-08-16.txt","2020-02-08",45250
"2020-02/coronavirus-tweet-id-2020-02-08-17.txt","2020-02-08",45321
"2020-02/coronavirus-tweet-id-2020-02-08-18.txt","2020-02-08",55358
"2020-02/coronavirus-tweet-id-2020-02-08-19.txt","2020-02-08",33705
"2020-02/coronavirus-tweet-id-2020-02-08-20.txt","2020-02-08",62575
"2020-02/coronavirus-tweet-id-2020-02-08-21.txt","2020-02-08",18885
"2020-02/coronavirus-tweet-id-2020-02-08-22.txt","2020-02-08",60545
"2020-02/coronavirus-tweet-id-2020-02-08-23.txt","2020-02-08",23808
"2020-02/coronavirus-tweet-id-2020-02-09-00.txt","2020-02-09",69743
"2020-02/coronavirus-tweet-id-2020-02-09-01.txt","2020-02-09",23109
"2020-02/coronavirus-tweet-id-2020-02-09-02.txt","2020-02-09",25607
"2020-02/coronavirus-tweet-id-2020-02-09-03.txt","2020-02-09",56666
"2020-02/coronavirus-tweet-id-2020-02-09-04.txt","2020-02-09",32766
"2020-02/coronavirus-tweet-id-2020-02-09-05.txt","2020-02-09",54834
"2020-02/coronavirus-tweet-id-2020-02-09-06.txt","2020-02-09",15138
"2020-02/coronavirus-tweet-id-2020-02-09-07.txt","2020-02-09",66062
"2020-02/coronavirus-tweet-id-2020-02-09-08.txt","2020-02-09",15813
"2020-02/coronavirus-tweet-id-2020-02-09-09.txt","2020-02-09",67618
"2020-02/coronavirus-tweet-id-2020-02-09-10.txt","2020-02-09",14532
"2020-02/coronavirus-tweet-id-2020-02-09-11.txt","2020-02-09",64840
"2020-02/coronavirus-tweet-id-2020-02-09-12.txt","2020-02-09",30514
"2020-02/coronavirus-tweet-id-2020-02-09-13.txt","2020-02-09",35954
"2020-02/coronavirus-tweet-id-2020-02-09-14.txt","2020-02-09",37038
"2020-02/coronavirus-tweet-id-2020-02-09-15.txt","2020-02-09",45153
"2020-02/coronavirus-tweet-id-2020-02-09-16.txt","2020-02-09",52825
"2020-02/coronavirus-tweet-id-2020-02-09-17.txt","2020-02-09",26196
"2020-02/coronavirus-tweet-id-2020-02-09-18.txt","2020-02-09",65847
"2020-02/coronavirus-tweet-id-2020-02-09-19.txt","2020-02-09",35637
"2020-02/coronavirus-tweet-id-2020-02-09-20.txt","2020-02-09",25877
"2020-02/coronavirus-tweet-id-2020-02-09-21.txt","2020-02-09",63317
"2020-02/coronavirus-tweet-id-2020-02-09-22.txt","2020-02-09",34136
"2020-02/coronavirus-tweet-id-2020-02-09-23.txt","2020-02-09",41606
"2020-02/coronavirus-tweet-id-2020-02-10-00.txt","2020-02-10",45665
"2020-02/coronavirus-tweet-id-2020-02-10-01.txt","2020-02-10",64283
"2020-02/coronavirus-tweet-id-2020-02-10-02.txt","2020-02-10",11590
"2020-02/coronavirus-tweet-id-2020-02-10-03.txt","2020-02-10",61720
"2020-02/coronavirus-tweet-id-2020-02-10-04.txt","2020-02-10",58942
"2020-02/coronavirus-tweet-id-2020-02-10-05.txt","2020-02-10",50977
"2020-02/coronavirus-tweet-id-2020-02-10-06.txt","2020-02-10",7892
"2020-02/coronavirus-tweet-id-2020-02-10-07.txt","2020-02-10",57471
"2020-02/coronavirus-tweet-id-2020-02-10-08.txt","2020-02-10",59643
"2020-02/coronavirus-tweet-id-2020-02-10-09.txt","2020-02-10",60317
"2020-02/coronavirus-tweet-id-2020-02-10-10.txt","2020-02-10",12213
"2020-02/coronavirus-tweet-id-2020-02-10-11.txt","2020-02-10",69976
"2020-02/coronavirus-tweet-id-2020-02-10-12.txt","2020-02-10",23748
"2020-02/coronavirus-tweet-id-2020-02-10-13.txt","2020-02-10",51032
"2020-02/coronavirus-tweet-id-2020-02-10-14.txt","2020-02-10",56484
"2020-02/coronavirus-tweet-id-2020-02-10-15.txt","2020-02-10",49844
"2020-02/coronavirus-tweet-id-2020-02-10-16.txt","2020-02-10",35761
"2020-02/coronavirus-tweet-id-2020-02-10-17.txt","2020-02-10",36514
"2020-02/coronavirus-tweet-id-2020-02-10-18.txt","2020-02-10",31991
"2020-02/coronavirus-tweet-id-2020-02-10-19.txt","2020-02-10",44160
"2020-02/coronavirus-tweet-id-2020-02-10-20.txt","2020-02-10",56495
"2020-02/coronavirus-tweet-id-2020-02-10-21.txt","2020-02-10",20354
"2020-02/coronavirus-tweet-id-2020-02-10-22.txt","2020-02-10",46069
"2020-02/coronavirus-tweet-id-2020-02-10-23.txt","2020-02-10",63639
"2020-02/coronavirus-tweet-id-2020-02-11-00.txt","2020-02-11",24270
"2020-02/coronavirus-tweet-id-2020-02-11-01.txt","2020-02-11",42944
"2020-02/coronavirus-tweet-id-2020-02-11-02.txt","2020-02-11",58174
"2020-02/coronavirus-tweet-id-2020-02-11-03.txt","2020-02-11",25254
"2020-02/coronavirus-tweet-id-2020-02-11-04.txt","2020-02-11",68933
"2020-02/coronavirus-tweet-id-2020-02-11-05.txt","2020-02-11",14310
"2020-02/coronavirus-tweet-id-2020-02-11-06.txt","2020-02-11",66215
"2020-02/coronavirus-tweet-id-2020-02-11-07.txt","2020-02-11",58876
"2020-02/coronavirus-tweet-id-2020-02-11-08.txt","2020-02-11",11949
"2020-02/coronavirus-tweet-id-2020-02-11-09.txt","2020-02-11",58539
"2020-02/coronavirus-tweet-id-2020-02-11-10.txt","2020-02-11",61911
"2020-02/coronavirus-tweet-id-2020-02-11-11.txt","2020-02-11",22418
"2020-02/coronavirus-tweet-id-2020-02-11-12.txt","2020-02-11",45022
"2020-02/coronavirus-tweet-id-2020-02-11-13.txt","2020-02-11",57831
"2020-02/coronavirus-tweet-id-2020-02-11-14.txt","2020-02-11",46424
"2020-02/coronavirus-tweet-id-2020-02-11-15.txt","2020-02-11",48207
"2020-02/coronavirus-tweet-id-2020-02-11-16.txt","2020-02-11",41281
"2020-02/coronavirus-tweet-id-2020-02-11-17.txt","2020-02-11",35440
"2020-02/coronavirus-tweet-id-2020-02-11-18.txt","2020-02-11",58935
"2020-02/coronavirus-tweet-id-2020-02-11-19.txt","2020-02-11",45377
"2020-02/coronavirus-tweet-id-2020-02-11-20.txt","2020-02-11",69896
"2020-02/coronavirus-tweet-id-2020-02-11-21.txt","2020-02-11",15259
"2020-02/coronavirus-tweet-id-2020-02-11-22.txt","2020-02-11",69348
"2020-02/coronavirus-tweet-id-2020-02-11-23.txt","2020-02-11",62513
"2020-02/coronavirus-tweet-id-2020-02-12-00.txt","2020-02-12",11971
"2020-02/coronavirus-tweet-id-2020-02-12-01.txt","2020-02-12",61699
"2020-02/coronavirus-tweet-id-2020-02-12-02.txt","2020-02-12",57089
"2020-02/coronavirus-tweet-id-2020-02-12-03.txt","2020-02-12",19454
"2020-02/coronavirus-tweet-id-2020-02-12-04.txt","2020-02-12",56909
"2020-02/coronavirus-tweet-id-2020-02-12-05.txt","2020-02-12",54944
"2020-02/coronavirus-tweet-id-2020-02-12-06.txt","2020-02-12",20832
"2020-02/coronavirus-tweet-id-2020-02-12-07.txt","2020-02-12",40160
"2020-02/coronavirus-tweet-id-2020-02-12-08.txt","2020-02-12",55593
"2020-02/coronavirus-tweet-id-2020-02-12-09.txt","2020-02-12",54530
"2020-02/coronavirus-tweet-id-2020-02-12-10.txt","2020-02-12",35580
"2020-02/coronavirus-tweet-id-2020-02-12-11.txt","2020-02-12",34984
"2020-02/coronavirus-tweet-id-2020-02-12-12.txt","2020-02-12",49242
"2020-02/coronavirus-tweet-id-2020-02-12-13.txt","2020-02-12",48674
"2020-02/coronavirus-tweet-id-2020-02-12-14.txt","2020-02-12",34114
"2020-02/coronavirus-tweet-id-2020-02-12-15.txt","2020-02-12",65740
"2020-02/coronavirus-tweet-id-2020-02-12-16.txt","2020-02-12",22701
"2020-02/coronavirus-tweet-id-2020-02-12-17.txt","2020-02-12",65162
"2020-02/coronavirus-tweet-id-2020-02-12-18.txt","2020-02-12",30623
"2020-02/coronavirus-tweet-id-2020-02-12-19.txt","2020-02-12",32864
"2020-02/coronavirus-tweet-id-2020-02-12-20.txt","2020-02-12",63112
"2020-02/coronavirus-tweet-id-2020-02-12-21.txt","2020-02-12",63118
"2020-02/coronavirus-tweet-id-2020-02-12-22.txt","2020-02-12",9257
"2020-02/coronavirus-tweet-id-2020-02-12-23.txt","2020-02-12",63753
"2020-02/coronavirus-tweet-id-2020-02-13-00.txt","2020-02-13",33740
"2020-02/coronavirus-tweet-id-2020-02-13-01.txt","2020-02-13",55930
"2020-02/coronavirus-tweet-id-2020-02-13-02.txt","2020-02-13",51571
"2020-02/coronavirus-tweet-id-2020-02-13-03.txt","2020-02-13",28883
"2020-02/coronavirus-tweet-id-2020-02-13-04.txt","2020-02-13",59692
"2020-02/coronavirus-tweet-id-2020-02-13-05.txt","2020-02-13",56290
"2020-02/coronavirus-tweet-id-2020-02-13-06.txt","2020-02-13",29107
"2020-02/coronavirus-tweet-id-2020-02-13-07.txt","2020-02-13",32512
"2020-02/coronavirus-tweet-id-2020-02-13-08.txt","2020-02-13",58223
"2020-02/coronavirus-tweet-id-2020-02-13-09.txt","2020-02-13",57837
"2020-02/coronavirus-tweet-id-2020-02-13-10.txt","2020-02-13",60154
"2020-02/coronavirus-tweet-id-2020-02-13-11.txt","2020-02-13",16978
"2020-02/coronavirus-tweet-id-2020-02-13-12.txt","2020-02-13",70300
"2020-02/coronavirus-tweet-id-2020-02-13-13.txt","2020-02-13",37412
"2020-02/coronavirus-tweet-id-2020-02-13-14.txt","2020-02-13",33234
"2020-02/coronavirus-tweet-id-2020-02-13-15.txt","2020-02-13",74612
"2020-02/coronavirus-tweet-id-2020-02-13-16.txt","2020-02-13",29379
"2020-02/coronavirus-tweet-id-2020-02-13-17.txt","2020-02-13",71910
"2020-02/coronavirus-tweet-id-2020-02-13-18.txt","2020-02-13",17722
"2020-02/coronavirus-tweet-id-2020-02-13-19.txt","2020-02-13",46413
"2020-02/coronavirus-tweet-id-2020-02-13-20.txt","2020-02-13",58789
"2020-02/coronavirus-tweet-id-2020-02-13-21.txt","2020-02-13",56447
"2020-02/coronavirus-tweet-id-2020-02-13-22.txt","2020-02-13",59268
"2020-02/coronavirus-tweet-id-2020-02-13-23.txt","2020-02-13",24783
"2020-02/coronavirus-tweet-id-2020-02-14-00.txt","2020-02-14",37269
"2020-02/coronavirus-tweet-id-2020-02-14-01.txt","2020-02-14",52832
"2020-02/coronavirus-tweet-id-2020-02-14-02.txt","2020-02-14",52599
"2020-02/coronavirus-tweet-id-2020-02-14-03.txt","2020-02-14",53462
"2020-02/coronavirus-tweet-id-2020-02-14-04.txt","2020-02-14",49374
"2020-02/coronavirus-tweet-id-2020-02-14-05.txt","2020-02-14",45848
"2020-02/coronavirus-tweet-id-2020-02-14-06.txt","2020-02-14",43676
"2020-02/coronavirus-tweet-id-2020-02-14-07.txt","2020-02-14",44603
"2020-02/coronavirus-tweet-id-2020-02-14-08.txt","2020-02-14",36293
"2020-02/coronavirus-tweet-id-2020-02-14-09.txt","2020-02-14",7379
"2020-02/coronavirus-tweet-id-2020-02-14-10.txt","2020-02-14",46802
"2020-02/coronavirus-tweet-id-2020-02-14-11.txt","2020-02-14",51824
"2020-02/coronavirus-tweet-id-2020-02-14-12.txt","2020-02-14",48204
"2020-02/coronavirus-tweet-id-2020-02-14-13.txt","2020-02-14",18517
"2020-02/coronavirus-tweet-id-2020-02-14-14.txt","2020-02-14",51134
"2020-02/coronavirus-tweet-id-2020-02-14-15.txt","2020-02-14",31781
"2020-02/coronavirus-tweet-id-2020-02-14-16.txt","2020-02-14",26250
"2020-02/coronavirus-tweet-id-2020-02-14-17.txt","2020-02-14",56642
"2020-02/coronavirus-tweet-id-2020-02-14-18.txt","2020-02-14",52821
"2020-02/coronavirus-tweet-id-2020-02-14-19.txt","2020-02-14",46943
"2020-02/coronavirus-tweet-id-2020-02-14-20.txt","2020-02-14",43457
"2020-02/coronavirus-tweet-id-2020-02-14-21.txt","2020-02-14",45267
"2020-02/coronavirus-tweet-id-2020-02-14-22.txt","2020-02-14",44359
"2020-02/coronavirus-tweet-id-2020-02-14-23.txt","2020-02-14",46614
"2020-02/coronavirus-tweet-id-2020-02-15-00.txt","2020-02-15",47309
"2020-02/coronavirus-tweet-id-2020-02-15-01.txt","2020-02-15",47156
"2020-02/coronavirus-tweet-id-2020-02-15-02.txt","2020-02-15",50110
"2020-02/coronavirus-tweet-id-2020-02-15-03.txt","2020-02-15",14062
"2020-02/coronavirus-tweet-id-2020-02-15-04.txt","2020-02-15",26407
"2020-02/coronavirus-tweet-id-2020-02-15-05.txt","2020-02-15",43079
"2020-02/coronavirus-tweet-id-2020-02-15-06.txt","2020-02-15",19109
"2020-02/coronavirus-tweet-id-2020-02-15-07.txt","2020-02-15",43897
"2020-02/coronavirus-tweet-id-2020-02-15-08.txt","2020-02-15",45688
"2020-02/coronavirus-tweet-id-2020-02-15-09.txt","2020-02-15",46247
"2020-02/coronavirus-tweet-id-2020-02-15-10.txt","2020-02-15",58659
"2020-02/coronavirus-tweet-id-2020-02-15-11.txt","2020-02-15",7634
"2020-02/coronavirus-tweet-id-2020-02-15-12.txt","2020-02-15",45992
"2020-02/coronavirus-tweet-id-2020-02-15-13.txt","2020-02-15",47631
"2020-02/coronavirus-tweet-id-2020-02-15-14.txt","2020-02-15",35144
"2020-02/coronavirus-tweet-id-2020-02-15-15.txt","2020-02-15",48131
"2020-02/coronavirus-tweet-id-2020-02-15-16.txt","2020-02-15",22212
"2020-02/coronavirus-tweet-id-2020-02-15-17.txt","2020-02-15",24961
"2020-02/coronavirus-tweet-id-2020-02-15-18.txt","2020-02-15",52759
"2020-02/coronavirus-tweet-id-2020-02-15-19.txt","2020-02-15",49427
"2020-02/coronavirus-tweet-id-2020-02-15-20.txt","2020-02-15",50138
"2020-02/coronavirus-tweet-id-2020-02-15-21.txt","2020-02-15",11762
"2020-02/coronavirus-tweet-id-2020-02-15-22.txt","2020-02-15",34283
"2020-02/coronavirus-tweet-id-2020-02-15-23.txt","2020-02-15",51060
"2020-02/coronavirus-tweet-id-2020-02-16-00.txt","2020-02-16",47728
"2020-02/coronavirus-tweet-id-2020-02-16-01.txt","2020-02-16",17912
"2020-02/coronavirus-tweet-id-2020-02-16-02.txt","2020-02-16",51022
"2020-02/coronavirus-tweet-id-2020-02-16-03.txt","2020-02-16",51034
"2020-02/coronavirus-tweet-id-2020-02-16-04.txt","2020-02-16",18142
"2020-02/coronavirus-tweet-id-2020-02-16-05.txt","2020-02-16",35485
"2020-02/coronavirus-tweet-id-2020-02-16-06.txt","2020-02-16",47597
"2020-02/coronavirus-tweet-id-2020-02-16-07.txt","2020-02-16",47140
"2020-02/coronavirus-tweet-id-2020-02-16-08.txt","2020-02-16",21153
"2020-02/coronavirus-tweet-id-2020-02-16-09.txt","2020-02-16",29181
"2020-02/coronavirus-tweet-id-2020-02-16-10.txt","2020-02-16",52177
"2020-02/coronavirus-tweet-id-2020-02-16-11.txt","2020-02-16",23396
"2020-02/coronavirus-tweet-id-2020-02-16-12.txt","2020-02-16",41729
"2020-02/coronavirus-tweet-id-2020-02-16-13.txt","2020-02-16",41575
"2020-02/coronavirus-tweet-id-2020-02-16-14.txt","2020-02-16",35713
"2020-02/coronavirus-tweet-id-2020-02-16-15.txt","2020-02-16",28036
"2020-02/coronavirus-tweet-id-2020-02-16-16.txt","2020-02-16",66135
"2020-02/coronavirus-tweet-id-2020-02-16-17.txt","2020-02-16",12996
"2020-02/coronavirus-tweet-id-2020-02-16-18.txt","2020-02-16",60539
"2020-02/coronavirus-tweet-id-2020-02-16-19.txt","2020-02-16",57382
"2020-02/coronavirus-tweet-id-2020-02-16-20.txt","2020-02-16",28879
"2020-02/coronavirus-tweet-id-2020-02-16-21.txt","2020-02-16",18801
"2020-02/coronavirus-tweet-id-2020-02-16-22.txt","2020-02-16",52747
"2020-02/coronavirus-tweet-id-2020-02-16-23.txt","2020-02-16",52139
"2020-02/coronavirus-tweet-id-2020-02-17-00.txt","2020-02-17",34406
"2020-02/coronavirus-tweet-id-2020-02-17-01.txt","2020-02-17",14879
"2020-02/coronavirus-tweet-id-2020-02-17-02.txt","2020-02-17",49952
"2020-02/coronavirus-tweet-id-2020-02-17-03.txt","2020-02-17",49558
"2020-02/coronavirus-tweet-id-2020-02-17-04.txt","2020-02-17",46090
"2020-02/coronavirus-tweet-id-2020-02-17-05.txt","2020-02-17",44168
"2020-02/coronavirus-tweet-id-2020-02-17-06.txt","2020-02-17",44573
"2020-02/coronavirus-tweet-id-2020-02-17-07.txt","2020-02-17",43559
"2020-02/coronavirus-tweet-id-2020-02-17-08.txt","2020-02-17",46275
"2020-02/coronavirus-tweet-id-2020-02-17-09.txt","2020-02-17",38783
"2020-02/coronavirus-tweet-id-2020-02-17-10.txt","2020-02-17",3044
"2020-02/coronavirus-tweet-id-2020-02-17-11.txt","2020-02-17",52966
"2020-02/coronavirus-tweet-id-2020-02-17-12.txt","2020-02-17",56267
"2020-02/coronavirus-tweet-id-2020-02-17-13.txt","2020-02-17",20310
"2020-02/coronavirus-tweet-id-2020-02-17-14.txt","2020-02-17",56443
"2020-02/coronavirus-tweet-id-2020-02-17-15.txt","2020-02-17",31405
"2020-02/coronavirus-tweet-id-2020-02-17-16.txt","2020-02-17",65647
"2020-02/coronavirus-tweet-id-2020-02-17-17.txt","2020-02-17",17496
"2020-02/coronavirus-tweet-id-2020-02-17-18.txt","2020-02-17",49656
"2020-02/coronavirus-tweet-id-2020-02-17-19.txt","2020-02-17",53520
"2020-02/coronavirus-tweet-id-2020-02-17-20.txt","2020-02-17",48813
"2020-02/coronavirus-tweet-id-2020-02-17-21.txt","2020-02-17",52481
"2020-02/coronavirus-tweet-id-2020-02-17-22.txt","2020-02-17",52164
"2020-02/coronavirus-tweet-id-2020-02-17-23.txt","2020-02-17",12590
"2020-02/coronavirus-tweet-id-2020-02-18-00.txt","2020-02-18",40385
"2020-02/coronavirus-tweet-id-2020-02-18-01.txt","2020-02-18",50471
"2020-02/coronavirus-tweet-id-2020-02-18-02.txt","2020-02-18",51850
"2020-02/coronavirus-tweet-id-2020-02-18-03.txt","2020-02-18",51223
"2020-02/coronavirus-tweet-id-2020-02-18-04.txt","2020-02-18",49801
"2020-02/coronavirus-tweet-id-2020-02-18-05.txt","2020-02-18",47828
"2020-02/coronavirus-tweet-id-2020-02-18-06.txt","2020-02-18",48128
"2020-02/coronavirus-tweet-id-2020-02-18-07.txt","2020-02-18",49724
"2020-02/coronavirus-tweet-id-2020-02-18-08.txt","2020-02-18",54072
"2020-02/coronavirus-tweet-id-2020-02-18-09.txt","2020-02-18",4551
"2020-02/coronavirus-tweet-id-2020-02-18-10.txt","2020-02-18",55724
"2020-02/coronavirus-tweet-id-2020-02-18-11.txt","2020-02-18",54870
"2020-02/coronavirus-tweet-id-2020-02-18-12.txt","2020-02-18",19983
"2020-02/coronavirus-tweet-id-2020-02-18-13.txt","2020-02-18",57472
"2020-02/coronavirus-tweet-id-2020-02-18-14.txt","2020-02-18",37685
"2020-02/coronavirus-tweet-id-2020-02-18-15.txt","2020-02-18",27029
"2020-02/coronavirus-tweet-id-2020-02-18-16.txt","2020-02-18",68430
"2020-02/coronavirus-tweet-id-2020-02-18-17.txt","2020-02-18",32806
"2020-02/coronavirus-tweet-id-2020-02-18-18.txt","2020-02-18",42350
"2020-02/coronavirus-tweet-id-2020-02-18-19.txt","2020-02-18",55447
"2020-02/coronavirus-tweet-id-2020-02-18-20.txt","2020-02-18",54868
"2020-02/coronavirus-tweet-id-2020-02-18-21.txt","2020-02-18",56165
"2020-02/coronavirus-tweet-id-2020-02-18-22.txt","2020-02-18",37824
"2020-02/coronavirus-tweet-id-2020-02-18-23.txt","2020-02-18",31646
"2020-02/coronavirus-tweet-id-2020-02-19-00.txt","2020-02-19",61983
"2020-02/coronavirus-tweet-id-2020-02-19-01.txt","2020-02-19",62751
"2020-02/coronavirus-tweet-id-2020-02-19-02.txt","2020-02-19",12993
"2020-02/coronavirus-tweet-id-2020-02-19-03.txt","2020-02-19",62855
"2020-02/coronavirus-tweet-id-2020-02-19-04.txt","2020-02-19",10636
"2020-02/coronavirus-tweet-id-2020-02-19-05.txt","2020-02-19",55175
"2020-02/coronavirus-tweet-id-2020-02-19-06.txt","2020-02-19",8324
"2020-02/coronavirus-tweet-id-2020-02-19-07.txt","2020-02-19",51807
"2020-02/coronavirus-tweet-id-2020-02-19-08.txt","2020-02-19",48879
"2020-02/coronavirus-tweet-id-2020-02-19-09.txt","2020-02-19",12495
"2020-02/coronavirus-tweet-id-2020-02-19-10.txt","2020-02-19",58551
"2020-02/coronavirus-tweet-id-2020-02-19-11.txt","2020-02-19",9351
"2020-02/coronavirus-tweet-id-2020-02-19-12.txt","2020-02-19",45928
"2020-02/coronavirus-tweet-id-2020-02-19-13.txt","2020-02-19",39837
"2020-02/coronavirus-tweet-id-2020-02-19-14.txt","2020-02-19",40079
"2020-02/coronavirus-tweet-id-2020-02-19-15.txt","2020-02-19",23757
"2020-02/coronavirus-tweet-id-2020-02-19-16.txt","2020-02-19",48783
"2020-02/coronavirus-tweet-id-2020-02-19-17.txt","2020-02-19",30767
"2020-02/coronavirus-tweet-id-2020-02-19-18.txt","2020-02-19",47614
"2020-02/coronavirus-tweet-id-2020-02-19-19.txt","2020-02-19",38582
"2020-02/coronavirus-tweet-id-2020-02-19-20.txt","2020-02-19",47596
"2020-02/coronavirus-tweet-id-2020-02-19-21.txt","2020-02-19",48481
"2020-02/coronavirus-tweet-id-2020-02-19-22.txt","2020-02-19",46825
"2020-02/coronavirus-tweet-id-2020-02-19-23.txt","2020-02-19",45933
"2020-02/coronavirus-tweet-id-2020-02-20-00.txt","2020-02-20",46942
"2020-02/coronavirus-tweet-id-2020-02-20-01.txt","2020-02-20",54538
"2020-02/coronavirus-tweet-id-2020-02-20-02.txt","2020-02-20",34960
"2020-02/coronavirus-tweet-id-2020-02-20-03.txt","2020-02-20",37169
"2020-02/coronavirus-tweet-id-2020-02-20-04.txt","2020-02-20",53768
"2020-02/coronavirus-tweet-id-2020-02-20-05.txt","2020-02-20",47729
